TEAM XS3 SSD,223.6 GB,"2,998",5,2949,NA,NA,Aug-13,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=TEAM+XS3+SSD&id=18489#price
TEAM XS3 SSD,111.8 GB,"2,815",50,3235,NA,NA,Nov-12,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=TEAM+XS3+SSD&id=2748#price
TEAM_Combo_SSD,120.4 GB,444,1,6372,NA,NA,Apr-09,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=TEAM_Combo_SSD&id=1875#price
TEAML5Lite3D120G,111.8 GB,"3,437",63,2241,NA,NA,Jan-18,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=TEAML5Lite3D120G&id=15328#price
TEAML5Lite3D1T,931.5 GB,"4,326",20,1072,NA,NA,Feb-18,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=TEAML5Lite3D1T&id=15464#price
TEAML5Lite3D240G,223.6 GB,"3,558",10,2051,NA,NA,Apr-18,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=TEAML5Lite3D240G&id=15816#price
TEAML5Lite3D480G,447.1 GB,"4,064",8,1332,NA,NA,Feb-18,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=TEAML5Lite3D480G&id=15377#price
Teclast 120GB S500,111.8 GB,"2,650",6,3457,NA,NA,Mar-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Teclast+120GB+S500&id=11748#price
Teclast 128GB MS550,115.2 GB,"2,111",2,4060,NA,NA,Jul-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Teclast+128GB+MS550&id=12329#price
Teclast 128GB NS550-2280,119.2 GB,"2,585",2,3538,NA,NA,Jun-18,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Teclast+128GB+NS550-2280&id=16116#price
Teclast 128GB S550,119.2 GB,"2,516",4,3624,NA,NA,Nov-18,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Teclast+128GB+S550&id=16903#price
Teclast 240GB A800,223.6 GB,"2,000",5,4133,NA,NA,Sep-18,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Teclast+240GB+A800&id=16591#price
Teclast 240GB NP900C-2280,223.6 GB,"7,369",2,663,NA,NA,Jan-19,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Teclast+240GB+NP900C-2280&id=22851#price
Teclast 240GB S700,223.6 GB,"4,137",1,1256,NA,NA,Aug-18,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Teclast+240GB+S700&id=16393#price
Teclast 256GB A750,238.5 GB,"2,941",3,3049,NA,NA,Feb-19,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Teclast+256GB+A750&id=23038#price
Teclast 256GB A950,231 GB,"3,426",1,2256,NA,NA,Jan-19,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Teclast+256GB+A950&id=22681#price
Teclast 256GB NA950-2280,238.5 GB,"3,350",3,2387,NA,NA,Mar-19,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Teclast+256GB+NA950-2280&id=23205#price
Teclast 320GB A850,298.1 GB,"3,241",1,2579,NA,NA,Sep-18,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Teclast+320GB+A850&id=16448#price
Teclast 480GB A800,447.1 GB,"3,726",1,1794,NA,NA,Jul-18,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Teclast+480GB+A800&id=16216#price
Teclast 480GB A900,447.1 GB,"3,131",2,2747,NA,NA,Jun-17,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Teclast+480GB+A900&id=14351#price
Teclast 480GB NP900C-2280,447.1 GB,"9,590",1,557,NA,NA,Jan-19,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Teclast+480GB+NP900C-2280&id=22743#price
Teclast 512GB,476.9 GB,"3,577",1,2021,NA,NA,Feb-19,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Teclast+512GB&id=23047#price
Teclast 512GB A850,476.9 GB,"3,429",5,2252,NA,NA,Feb-19,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Teclast+512GB+A850&id=23044#price
Teclast 720GB A8,670.7 GB,"3,636",2,1917,NA,NA,Feb-19,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Teclast+720GB+A8&id=22951#price
Teclast 720GB A850,670.7 GB,"3,032",1,2897,NA,NA,Dec-19,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Teclast+720GB+A850&id=25056#price
Teclast 960GB NP900C-2280,894.3 GB,"10,755",1,469,NA,NA,Dec-18,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Teclast+960GB+NP900C-2280&id=20890#price
Teelkoou 1TB,953.9 GB,"9,880",3,534,NA,NA,Sep-19,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Teelkoou+1TB&id=24328#price
TGS SSD 120GB,111.8 GB,"3,380",3,2329,NA,NA,Feb-13,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=TGS+SSD+120GB&id=3748#price
THNSF51T02DUK NVMe SED TOSHIBA 1024GB,953.9 GB,"11,095",1,448,NA,NA,Apr-18,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=THNSF51T02DUK+NVMe+SED+TOSHIBA+1024GB&id=15684#price
THNSF5256GPUK NVMe SED TOSHIBA 256GB,238.5 GB,"7,660",2,651,NA,NA,May-18,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=THNSF5256GPUK+NVMe+SED+TOSHIBA+256GB&id=15845#price
THNSF5256GPUK TOSHIBA,238.5 GB,"8,387",142,618,NA,NA,Dec-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=THNSF5256GPUK+TOSHIBA&id=13303#price
THNSN5128GPUK TOSHIBA,119.2 GB,"5,482",11,757,$59.99*,91.38,Sep-17,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=THNSN5128GPUK+TOSHIBA&id=14726#price
Tigo SSD,29.8 GB,947,6,5057,NA,NA,Aug-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Tigo+SSD&id=7926#price
Tigo SSD,111.8 GB,"1,991",5,4140,NA,NA,Aug-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Tigo+SSD&id=19227#price
tigo SSD 120GB,111.8 GB,"1,481",3,4508,NA,NA,Nov-18,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=tigo+SSD+120GB&id=16844#price
tigo SSD 128GB,119.2 GB,"2,102",1,4064,NA,NA,Jan-19,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=tigo+SSD+128GB&id=22744#price
tigo SSD 256GB,238.5 GB,"3,466",2,2200,NA,NA,Oct-17,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=tigo+SSD+256GB&id=14778#price
tigo SSD 480GB,447.1 GB,"3,074",5,2831,NA,NA,Feb-19,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=tigo+SSD+480GB&id=22980#price
tigo SSD 512GB,476.9 GB,"6,684",1,700,NA,NA,Oct-19,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=tigo+SSD+512GB&id=24642#price
TKEER 120GB,111.8 GB,"2,929",1,3066,NA,NA,Apr-18,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=TKEER+120GB&id=15696#price
TMS 480GB,447.1 GB,"1,770",1,4297,NA,NA,Feb-20,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=TMS+480GB&id=25597#price
TOPMORE TU200 240GB SSD,223.6 GB,"4,695",2,876,NA,NA,Jun-19,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOPMORE+TU200+240GB+SSD&id=23794#price
Toshiba 032G34,29.1 GB,792,8,5289,NA,NA,Sep-17,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=Toshiba+032G34&id=14696#price
Toshiba 032G72,29.1 GB,710,30,5465,NA,NA,Aug-15,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=Toshiba+032G72&id=10221#price
Toshiba 032G74,29.1 GB,745,12,5386,NA,NA,Aug-16,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=Toshiba+032G74&id=12519#price
Toshiba 032GE4,29.1 GB,748,32,5374,NA,NA,Sep-14,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=Toshiba+032GE4&id=8048#price
Toshiba 064G30,58.2 GB,846,18,5201,NA,NA,Aug-17,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=Toshiba+064G30&id=14536#price
Toshiba 064G38,58.2 GB,958,23,5038,NA,NA,Jun-16,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=Toshiba+064G38&id=12220#price
Toshiba 064G70,58.2 GB,722,52,5440,NA,NA,Dec-15,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=Toshiba+064G70&id=11095#price
Toshiba 064G93,58.2 GB,514,39,6105,NA,NA,Mar-17,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=Toshiba+064G93&id=13907#price
Toshiba 064GE2,58.2 GB,683,11,5538,NA,NA,Dec-14,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=Toshiba+064GE2&id=8748#price
Toshiba 064GEA,58.2 GB,632,44,5724,NA,NA,Apr-15,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=Toshiba+064GEA&id=9377#price
Toshiba 128G32,116.5 GB,659,7,5620,NA,NA,Jan-17,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=Toshiba+128G32&id=13599#price
Toshiba 128G3A,116.5 GB,839,18,5220,NA,NA,Jan-16,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=Toshiba+128G3A&id=11372#price
TOSHIBA A100,223.6 GB,"2,650",7,3458,NA,NA,Dec-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+A100&id=21024#price
TOSHIBA A100,111.8 GB,"2,465",6,3692,NA,NA,Nov-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+A100&id=13102#price
TOSHIBA DT01ABA050V,465.8 GB,937,5,5076,NA,NA,Feb-15,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+DT01ABA050V&id=9125#price
TOSHIBA DT01ABA100,931.5 GB,815,8,5260,NA,NA,Jun-13,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+DT01ABA100&id=5030#price
TOSHIBA DT01ABA100V,931.5 GB,845,43,5205,$59.95*,14.1,Dec-13,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+DT01ABA100V&id=6333#price
TOSHIBA DT01ABA200,1.8 TB,910,21,5099,NA,NA,Apr-14,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+DT01ABA200&id=7286#price
TOSHIBA DT01ABA200V,1.8 TB,897,6,5122,NA,NA,Dec-17,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+DT01ABA200V&id=15146#price
TOSHIBA DT01ABA300,2.7 TB,969,21,5019,NA,NA,Nov-13,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+DT01ABA300&id=6221#price
TOSHIBA DT01ACA025,232.9 GB,673,16,5582,NA,NA,May-14,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+DT01ACA025&id=7419#price
TOSHIBA DT01ACA050,465.8 GB,"1,046",76,4925,$23.27*,44.93,Nov-12,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+DT01ACA050&id=2808#price
TOSHIBA DT01ACA050 8,465.8 GB,643,5,5681,NA,NA,Jul-16,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+DT01ACA050+8&id=12350#price
TOSHIBA DT01ACA050 LENOVO Devic,465.8 GB,"1,148",5,4823,NA,NA,Apr-17,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+DT01ACA050+LENOVO+Devic&id=14049#price
TOSHIBA DT01ACA100,489 GB,"6,899",5,689,NA,NA,Sep-17,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+DT01ACA100&id=21460#price
TOSHIBA DT01ACA100,931.5 GB,"1,056",147,4916,$58.00 ,18.21,Oct-12,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+DT01ACA100&id=2685#price
TOSHIBA DT01ACA100 LENOVO,931.5 GB,"1,279",5,4679,NA,NA,Feb-17,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+DT01ACA100+LENOVO&id=13685#price
TOSHIBA DT01ACA200,1.8 TB,"1,152",35,4818,$60.99 ,18.89,Dec-12,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+DT01ACA200&id=3067#price
TOSHIBA DT01ACA300,2.7 TB,"1,100",6,4874,$218.26*,5.04,May-13,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+DT01ACA300&id=4963#price
TOSHIBA External USB 3.0 USB,931.5 GB,527,13,6070,NA,NA,Sep-14,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+External+USB+3.0+USB&id=19261#price
TOSHIBA HDWA120,1.8 TB,"1,004",8,4970,NA,NA,Oct-16,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+HDWA120&id=12996#price
TOSHIBA HDWD105,465.8 GB,"1,102",7,4869,NA,NA,Feb-16,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+HDWD105&id=11599#price
TOSHIBA HDWD110,931.5 GB,"1,038",26,4931,NA,NA,Nov-15,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+HDWD110&id=10817#price
TOSHIBA HDWD120,1.8 TB,"1,169",140,4793,NA,NA,Nov-15,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+HDWD120&id=10837#price
TOSHIBA HDWD130,2.7 TB,"1,167",58,4799,NA,NA,Jul-16,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+HDWD130&id=12345#price
TOSHIBA HDWE140,3.6 TB,"1,216",17,4744,NA,NA,Oct-15,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+HDWE140&id=10639#price
TOSHIBA HDWE150,4.5 TB,"1,240",18,4716,NA,NA,Apr-16,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+HDWE150&id=11879#price
TOSHIBA HDWJ105,465.8 GB,688,28,5526,NA,NA,Aug-16,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+HDWJ105&id=12487#price
TOSHIBA HDWJ110,931.5 GB,698,47,5494,NA,NA,Dec-15,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+HDWJ110&id=10942#price
TOSHIBA HDWK105,465.8 GB,693,8,5511,NA,NA,Nov-16,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+HDWK105&id=13048#price
TOSHIBA HDWL110,931.5 GB,827,16,5239,NA,NA,Aug-18,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+HDWL110&id=16331#price
TOSHIBA HDWM105,465.8 GB,683,6,5541,NA,NA,Feb-16,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+HDWM105&id=11441#price
TOSHIBA HDWM110,931.5 GB,679,23,5555,NA,NA,Oct-15,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+HDWM110&id=10529#price
TOSHIBA KSG60ZMV256G,238.5 GB,"4,172",6,1221,$40.49*,103.04,Jun-18,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+KSG60ZMV256G&id=16071#price
TOSHIBA KSG60ZMV256G M.2 2280 256GB,238.5 GB,"3,404",10,2294,NA,NA,Apr-18,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+KSG60ZMV256G+M.2+2280+256GB&id=15819#price
TOSHIBA KSG60ZMV512G,476.9 GB,"4,172",20,1223,NA,NA,Jun-18,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+KSG60ZMV512G&id=16032#price
TOSHIBA KSG60ZSE256G 256GB,238.5 GB,"3,770",3,1719,NA,NA,Jun-18,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+KSG60ZSE256G+256GB&id=16122#price
TOSHIBA MD04ACA200,1.8 TB,"1,148",6,4822,NA,NA,Feb-16,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MD04ACA200&id=11511#price
TOSHIBA MD04ACA400,3.6 TB,"1,232",22,4726,$69.95*,17.61,Jul-15,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MD04ACA400&id=10006#price
TOSHIBA MD04ACA500,4.5 TB,"1,346",7,4617,$298.90*,4.5,May-15,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MD04ACA500&id=9715#price
TOSHIBA MG03ACA100,931.5 GB,"1,098",21,4875,$39.99*,27.46,Jan-14,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MG03ACA100&id=6706#price
TOSHIBA MG03ACA200,1.8 TB,"1,005",6,4969,$49.99*,20.1,Jun-15,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MG03ACA200&id=9844#price
TOSHIBA MK1002TSKB,931.5 GB,952,15,5049,$99.00*,9.62,Dec-12,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1002TSKB&id=2848#price
TOSHIBA MK1011GAH,83.2 GB,147,1,7614,$78.00*,1.88,Dec-08,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1011GAH&id=1876#price
TOSHIBA MK1011GAH,93.2 GB,147,15,7613,$99.00*,1.48,Jun-13,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1011GAH&id=18296#price
TOSHIBA MK1031GAS,93 GB,160,10,7581,NA,NA,Mar-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1031GAS&id=1877#price
TOSHIBA MK1032GAX,93.2 GB,190,8,7481,$76.89*,2.47,Feb-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1032GAX&id=1878#price
TOSHIBA MK1032GSX,87.1 GB,196,1,7447,NA,NA,Feb-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1032GSX&id=1879#price
TOSHIBA MK1032GSX,93.2 GB,205,46,7415,NA,NA,Apr-13,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1032GSX&id=18145#price
TOSHIBA MK1034GSX,83.8 GB,170,1,7563,NA,NA,Feb-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1034GSX&id=1880#price
TOSHIBA MK1059GSM,931.5 GB,483,468,6205,$155.10*,3.11,Nov-11,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1059GSM&id=509#price
TOSHIBA MK1214GAH,111.8 GB,171,6,7558,NA,NA,Sep-13,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1214GAH&id=18502#price
TOSHIBA MK1214GAH,103.7 GB,167,1,7570,$155.00*,1.08,Feb-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1214GAH&id=1881#price
TOSHIBA MK1216GSG,111.8 GB,215,17,7368,NA,NA,Feb-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1216GSG&id=1882#price
TOSHIBA MK1229GSG,110.8 GB,252,26,7251,$29.99*,8.4,Jul-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1229GSG&id=1883#price
TOSHIBA MK1233GSG,111.8 GB,285,6,7173,$155.95*,1.83,May-13,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1233GSG&id=4798#price
TOSHIBA MK1234GAX,111.8 GB,215,16,7369,NA,NA,Feb-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1234GAX&id=1884#price
TOSHIBA MK1234GSX,111.8 GB,207,84,7405,NA,NA,Nov-12,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1234GSX&id=17375#price
TOSHIBA MK1234GSX,53.2 GB,197,1,7443,NA,NA,Mar-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1234GSX&id=1885#price
TOSHIBA MK1235GSL,111.4 GB,214,15,7374,$48.62*,4.4,Dec-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1235GSL&id=1886#price
TOSHIBA MK1237GSX,111.8 GB,238,87,7296,NA,NA,Dec-12,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1237GSX&id=17433#price
TOSHIBA MK1237GSX,102.1 GB,242,1,7281,$34.90*,6.93,Feb-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1237GSX&id=1887#price
TOSHIBA MK1246GSX,9.8 GB,301,1,7128,$25.00*,12.04,Mar-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1246GSX&id=1888#price
TOSHIBA MK1246GSX,111.8 GB,309,54,7086,NA,NA,Dec-12,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1246GSX&id=17626#price
TOSHIBA MK1251GSY,111.8 GB,376,8,6728,$49.00*,7.67,Feb-14,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1251GSY&id=749#price
TOSHIBA MK1252GSX,111.8 GB,324,49,7021,NA,NA,Mar-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1252GSX&id=1889#price
TOSHIBA MK1255GSX H,111.8 GB,373,30,6740,NA,NA,Jan-13,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1255GSX+H&id=3434#price
TOSHIBA MK1629GSG,139.3 GB,242,1,7280,NA,NA,Nov-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1629GSG&id=1890#price
TOSHIBA MK1629GSG,149 GB,241,15,7285,NA,NA,Dec-13,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1629GSG&id=18800#price
TOSHIBA MK1633GSG,149 GB,339,70,6932,$78.79*,4.3,Jun-10,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1633GSG&id=1891#price
TOSHIBA MK1637GSX,149 GB,251,191,7253,$43.10*,5.82,Dec-08,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1637GSX&id=879#price
TOSHIBA MK1646GSX,149 GB,275,65,7194,$28.00*,9.82,Feb-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1646GSX&id=878#price
TOSHIBA MK1652GSX,141.2 GB,336,1,6947,$19.59*,17.15,Feb-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1652GSX&id=1892#price
TOSHIBA MK1652GSX,149 GB,348,175,6879,$45.78*,7.6,Dec-12,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1652GSX&id=17571#price
TOSHIBA MK1655GSX,149 GB,325,130,7017,$25.89*,12.55,Apr-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1655GSX&id=1893#price
TOSHIBA MK1655GSX H,111.8 GB,351,7,6857,NA,NA,Dec-15,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1655GSX+H&id=11168#price
TOSHIBA MK1656GSY,142.5 GB,408,33,6545,$155.89*,2.62,May-10,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1656GSY&id=1894#price
TOSHIBA MK1656GSYF,149 GB,409,20,6542,NA,NA,May-10,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1656GSYF&id=1895#price
TOSHIBA MK1661GSY,149 GB,545,5,6014,NA,NA,Jan-14,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1661GSY&id=6582#price
TOSHIBA MK1661GSYFN,149 GB,550,18,5995,NA,NA,Dec-12,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1661GSYFN&id=3063#price
TOSHIBA MK1661GSYN,149 GB,575,21,5921,$98.99*,5.81,Jan-13,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1661GSYN&id=3720#price
TOSHIBA MK1665GSX,20 GB,488,1,6187,$49.99*,9.76,Mar-10,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1665GSX&id=1896#price
TOSHIBA MK1665GSX,149 GB,489,78,6185,NA,NA,Nov-12,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1665GSX&id=17324#price
TOSHIBA MK1665GSX H,149 GB,479,20,6230,NA,NA,Dec-12,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1665GSX+H&id=2822#price
TOSHIBA MK1676GSX,149 GB,465,29,6287,$52.09*,8.93,Dec-12,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1676GSX&id=3194#price
TOSHIBA MK1676GSX H,149 GB,467,19,6279,NA,NA,Dec-13,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK1676GSX+H&id=6432#price
TOSHIBA MK2002TSKB,1.8 TB,873,13,5158,$57.11*,15.29,Sep-13,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK2002TSKB&id=5715#price
TOSHIBA MK2018GAP,18.6 GB,132,1,7634,$69.00*,1.91,Apr-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK2018GAP&id=1897#price
TOSHIBA MK2035GSS,186.3 GB,214,101,7379,$46.00*,4.65,Feb-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK2035GSS&id=189#price
TOSHIBA MK2046GSX,186.3 GB,313,38,7069,NA,NA,Mar-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK2046GSX&id=1011#price
TOSHIBA MK2049GSY,176.2 GB,375,1,6734,NA,NA,Mar-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK2049GSY&id=1898#price
TOSHIBA MK2049GSY,186.3 GB,404,7,6567,NA,NA,Oct-12,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK2049GSY&id=17117#price
TOSHIBA MK2051GSY,76.8 GB,378,1,6715,NA,NA,Feb-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK2051GSY&id=1899#price
TOSHIBA MK2529GSG,227.3 GB,291,38,7157,$327.00*,0.89,Aug-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK2529GSG&id=1900#price
TOSHIBA MK2533GSG,232.8 GB,296,45,7141,$39.88*,7.42,Sep-10,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK2533GSG&id=1901#price
TOSHIBA MK2552GS,232.9 GB,343,5,6905,NA,NA,Jul-14,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=TOSHIBA+MK2552GS&id=7713#price
